Plan ID*,Rating Area ID*,Tobacco*,Age*,Standard Rate*,Tobacco Rate*
49316MN1070001,Rating Area 5,No Preference,23,301.5,
49316MN1070001,Rating Area 5,No Preference,24,301.5,
49316MN1070001,Rating Area 5,No Preference,25,302.7,
49316MN1070001,Rating Area 5,No Preference,26,308.73,
49316MN1070001,Rating Area 5,No Preference,27,315.97,
49316MN1070001,Rating Area 5,No Preference,28,327.73,
49316MN1070001,Rating Area 5,No Preference,29,337.38,
49316MN1070001,Rating Area 5,No Preference,30,342.2,
49316MN1070001,Rating Area 5,No Preference,31,349.44,
49316MN1070001,Rating Area 5,No Preference,32,356.67,
49316MN1070001,Rating Area 5,No Preference,33,361.2,
49316MN1070001,Rating Area 5,No Preference,34,366.02,
49316MN1070001,Rating Area 5,No Preference,35,368.43,
49316MN1070001,Rating Area 5,No Preference,36,370.84,
49316MN1070001,Rating Area 5,No Preference,37,373.26,
49316MN1070001,Rating Area 5,No Preference,38,375.67,
49316MN1070001,Rating Area 5,No Preference,39,380.49,
49316MN1070001,Rating Area 5,No Preference,40,385.32,
49316MN1070001,Rating Area 5,No Preference,41,392.55,
49316MN1070001,Rating Area 5,No Preference,42,399.49,
49316MN1070001,Rating Area 5,No Preference,43,409.13,
49316MN1070001,Rating Area 5,No Preference,44,421.19,
49316MN1070001,Rating Area 5,No Preference,45,435.36,
49316MN1070001,Rating Area 5,No Preference,46,452.25,
49316MN1070001,Rating Area 5,No Preference,47,471.24,
49316MN1070001,Rating Area 5,No Preference,48,492.95,
49316MN1070001,Rating Area 5,No Preference,49,514.36,
49316MN1070001,Rating Area 5,No Preference,50,538.48,
49316MN1070001,Rating Area 5,No Preference,51,562.29,
49316MN1070001,Rating Area 5,No Preference,52,588.53,
49316MN1070001,Rating Area 5,No Preference,53,615.06,
49316MN1070001,Rating Area 5,No Preference,54,643.7,
49316MN1070001,Rating Area 5,No Preference,55,672.34,
49316MN1070001,Rating Area 5,No Preference,56,703.4,
49316MN1070001,Rating Area 5,No Preference,57,734.75,
49316MN1070001,Rating Area 5,No Preference,58,768.22,
49316MN1070001,Rating Area 5,No Preference,59,784.8,
49316MN1070001,Rating Area 5,No Preference,60,818.27,
49316MN1070001,Rating Area 5,No Preference,61,847.21,
49316MN1070001,Rating Area 5,No Preference,62,866.21,
49316MN1070001,Rating Area 5,No Preference,63,890.02,
49316MN1070001,Rating Area 5,No Preference,64 and over,904.5,
49316MN1070001,Rating Area 6,No Preference,0-14,258.58,
49316MN1070001,Rating Area 6,No Preference,15,258.58,
49316MN1070001,Rating Area 6,No Preference,16,258.58,
49316MN1070001,Rating Area 6,No Preference,17,258.58,
49316MN1070001,Rating Area 6,No Preference,18,258.58,
49316MN1070001,Rating Area 6,No Preference,19,258.58,
49316MN1070001,Rating Area 6,No Preference,20,258.58,
49316MN1070001,Rating Area 6,No Preference,21,290.54,
49316MN1070001,Rating Area 6,No Preference,22,290.54,
49316MN1070001,Rating Area 6,No Preference,23,290.54,
49316MN1070001,Rating Area 6,No Preference,24,290.54,
49316MN1070001,Rating Area 6,No Preference,25,291.7,
49316MN1070001,Rating Area 6,No Preference,26,297.51,
49316MN1070001,Rating Area 6,No Preference,27,304.49,
49316MN1070001,Rating Area 6,No Preference,28,315.82,
49316MN1070001,Rating Area 6,No Preference,29,325.11,
49316MN1070001,Rating Area 6,No Preference,30,329.76,
49316MN1070001,Rating Area 6,No Preference,31,336.74,
49316MN1070001,Rating Area 6,No Preference,32,343.71,
49316MN1070001,Rating Area 6,No Preference,33,348.07,
49316MN1070001,Rating Area 6,No Preference,34,352.72,
49316MN1070001,Rating Area 6,No Preference,35,355.04,
49316MN1070001,Rating Area 6,No Preference,36,357.36,
49316MN1070001,Rating Area 6,No Preference,37,359.69,
49316MN1070001,Rating Area 6,No Preference,38,362.01,
49316MN1070001,Rating Area 6,No Preference,39,366.66,
49316MN1070001,Rating Area 6,No Preference,40,371.31,
49316MN1070001,Rating Area 6,No Preference,41,378.28,
49316MN1070001,Rating Area 6,No Preference,42,384.97,
49316MN1070001,Rating Area 6,No Preference,43,394.26,
49316MN1070001,Rating Area 6,No Preference,44,405.88,
49316MN1070001,Rating Area 6,No Preference,45,419.54,
49316MN1070001,Rating Area 6,No Preference,46,435.81,
49316MN1070001,Rating Area 6,No Preference,47,454.11,
49316MN1070001,Rating Area 6,No Preference,48,475.03,
49316MN1070001,Rating Area 6,No Preference,49,495.66,
49316MN1070001,Rating Area 6,No Preference,50,518.91,
49316MN1070001,Rating Area 6,No Preference,51,541.86,
49316MN1070001,Rating Area 6,No Preference,52,567.13,
49316MN1070001,Rating Area 6,No Preference,53,592.7,
49316MN1070001,Rating Area 6,No Preference,54,620.3,
49316MN1070001,Rating Area 6,No Preference,55,647.91,
49316MN1070001,Rating Area 6,No Preference,56,677.83,
49316MN1070001,Rating Area 6,No Preference,57,708.05,
49316MN1070001,Rating Area 6,No Preference,58,740.3,
49316MN1070001,Rating Area 6,No Preference,59,756.28,
49316MN1070001,Rating Area 6,No Preference,60,788.53,
49316MN1070001,Rating Area 6,No Preference,61,816.42,
49316MN1070001,Rating Area 6,No Preference,62,834.72,
49316MN1070001,Rating Area 6,No Preference,63,857.68,
49316MN1070001,Rating Area 6,No Preference,64 and over,871.62,
49316MN1070001,Rating Area 7,No Preference,0-14,255.42,
49316MN1070001,Rating Area 7,No Preference,15,255.42,
49316MN1070001,Rating Area 7,No Preference,16,255.42,
49316MN1070001,Rating Area 7,No Preference,17,255.42,
49316MN1070001,Rating Area 7,No Preference,18,255.42,
49316MN1070001,Rating Area 7,No Preference,19,255.42,
49316MN1070001,Rating Area 7,No Preference,20,255.42,
49316MN1070001,Rating Area 7,No Preference,21,286.99,
49316MN1070001,Rating Area 7,No Preference,22,286.99,
49316MN1070001,Rating Area 7,No Preference,23,286.99,
49316MN1070001,Rating Area 7,No Preference,24,286.99,
49316MN1070001,Rating Area 7,No Preference,25,288.13,
49316MN1070001,Rating Area 7,No Preference,26,293.87,
49316MN1070001,Rating Area 7,No Preference,27,300.76,
49316MN1070001,Rating Area 7,No Preference,28,311.95,
49316MN1070001,Rating Area 7,No Preference,29,321.14,
49316MN1070001,Rating Area 7,No Preference,30,325.73,
49316MN1070001,Rating Area 7,No Preference,31,332.62,
49316MN1070001,Rating Area 7,No Preference,32,339.5,
49316MN1070001,Rating Area 7,No Preference,33,343.81,
49316MN1070001,Rating Area 7,No Preference,34,348.4,
49316MN1070001,Rating Area 7,No Preference,35,350.7,
49316MN1070001,Rating Area 7,No Preference,36,352.99,
49316MN1070001,Rating Area 7,No Preference,37,355.29,
49316MN1070001,Rating Area 7,No Preference,38,357.59,
49316MN1070001,Rating Area 7,No Preference,39,362.18,
49316MN1070001,Rating Area 7,No Preference,40,366.77,
49316MN1070001,Rating Area 7,No Preference,41,373.66,
49316MN1070001,Rating Area 7,No Preference,42,380.26,
49316MN1070001,Rating Area 7,No Preference,43,389.44,
49316MN1070001,Rating Area 7,No Preference,44,400.92,
49316MN1070001,Rating Area 7,No Preference,45,414.41,
49316MN1070001,Rating Area 7,No Preference,46,430.48,
49316MN1070001,Rating Area 7,No Preference,47,448.56,
49316MN1070001,Rating Area 7,No Preference,48,469.22,
49316MN1070001,Rating Area 7,No Preference,49,489.6,
49316MN1070001,Rating Area 7,No Preference,50,512.56,
49316MN1070001,Rating Area 7,No Preference,51,535.23,
49316MN1070001,Rating Area 7,No Preference,52,560.2,
49316MN1070001,Rating Area 7,No Preference,53,585.45,
49316MN1070001,Rating Area 7,No Preference,54,612.72,
49316MN1070001,Rating Area 7,No Preference,55,639.98,
49316MN1070001,Rating Area 7,No Preference,56,669.54,
49316MN1070001,Rating Area 7,No Preference,57,699.39,
49316MN1070001,Rating Area 7,No Preference,58,731.24,
