Rating Area ID*,Tobacco*,Age*,Individual Rate*,,Tobacco Rate*
49316MN1070006,Rating Area 6,No Preference,40,395.3,
49316MN1070006,Rating Area 6,No Preference,41,402.72,
49316MN1070006,Rating Area 6,No Preference,42,409.83,
49316MN1070006,Rating Area 6,No Preference,43,419.73,
49316MN1070006,Rating Area 6,No Preference,44,432.11,
49316MN1070006,Rating Area 6,No Preference,45,446.64,
49316MN1070006,Rating Area 6,No Preference,46,463.96,
49316MN1070006,Rating Area 6,No Preference,47,483.45,
49316MN1070006,Rating Area 6,No Preference,48,505.72,
49316MN1070006,Rating Area 6,No Preference,49,527.68,
49316MN1070006,Rating Area 6,No Preference,50,552.43,
49316MN1070006,Rating Area 6,No Preference,51,576.86,
49316MN1070006,Rating Area 6,No Preference,52,603.77,
49316MN1070006,Rating Area 6,No Preference,53,630.99,
49316MN1070006,Rating Area 6,No Preference,54,660.38,
49316MN1070006,Rating Area 6,No Preference,55,689.76,
49316MN1070006,Rating Area 6,No Preference,56,721.62,
49316MN1070006,Rating Area 6,No Preference,57,753.79,
49316MN1070006,Rating Area 6,No Preference,58,788.12,
49316MN1070006,Rating Area 6,No Preference,59,805.13,
49316MN1070006,Rating Area 6,No Preference,60,839.47,
49316MN1070006,Rating Area 6,No Preference,61,869.16,
49316MN1070006,Rating Area 6,No Preference,62,888.65,
49316MN1070006,Rating Area 6,No Preference,63,913.08,
49316MN1070006,Rating Area 6,No Preference,64 and over,927.93,
49316MN1070006,Rating Area 7,No Preference,0-14,274.14,
49316MN1070006,Rating Area 7,No Preference,15,274.14,
49316MN1070006,Rating Area 7,No Preference,16,274.14,
49316MN1070006,Rating Area 7,No Preference,17,274.14,
49316MN1070006,Rating Area 7,No Preference,18,274.14,
49316MN1070006,Rating Area 7,No Preference,19,274.14,
49316MN1070006,Rating Area 7,No Preference,20,274.14,
49316MN1070006,Rating Area 7,No Preference,21,308.02,
49316MN1070006,Rating Area 7,No Preference,22,308.02,
49316MN1070006,Rating Area 7,No Preference,23,308.02,
49316MN1070006,Rating Area 7,No Preference,24,308.02,
49316MN1070006,Rating Area 7,No Preference,25,309.25,
49316MN1070006,Rating Area 7,No Preference,26,315.41,
49316MN1070006,Rating Area 7,No Preference,27,322.8,
49316MN1070006,Rating Area 7,No Preference,28,334.82,
49316MN1070006,Rating Area 7,No Preference,29,344.67,
49316MN1070006,Rating Area 7,No Preference,30,349.6,
49316MN1070006,Rating Area 7,No Preference,31,356.99,
49316MN1070006,Rating Area 7,No Preference,32,364.39,
49316MN1070006,Rating Area 7,No Preference,33,369.01,
49316MN1070006,Rating Area 7,No Preference,34,373.94,
49316MN1070006,Rating Area 7,No Preference,35,376.4,
49316MN1070006,Rating Area 7,No Preference,36,378.86,
49316MN1070006,Rating Area 7,No Preference,37,381.33,
49316MN1070006,Rating Area 7,No Preference,38,383.79,
49316MN1070006,Rating Area 7,No Preference,39,388.72,
49316MN1070006,Rating Area 7,No Preference,40,393.65,
49316MN1070006,Rating Area 7,No Preference,41,401.04,
49316MN1070006,Rating Area 7,No Preference,42,408.13,
49316MN1070006,Rating Area 7,No Preference,43,417.98,
49316MN1070006,Rating Area 7,No Preference,44,430.3,
49316MN1070006,Rating Area 7,No Preference,45,444.78,
49316MN1070006,Rating Area 7,No Preference,46,462.03,
49316MN1070006,Rating Area 7,No Preference,47,481.43,
49316MN1070006,Rating Area 7,No Preference,48,503.61,
49316MN1070006,Rating Area 7,No Preference,49,525.48,
49316MN1070006,Rating Area 7,No Preference,50,550.12,
49316MN1070006,Rating Area 7,No Preference,51,574.46,
49316MN1070006,Rating Area 7,No Preference,52,601.25,
49316MN1070006,Rating Area 7,No Preference,53,628.36,
49316MN1070006,Rating Area 7,No Preference,54,657.62,
49316MN1070006,Rating Area 7,No Preference,55,686.88,
49316MN1070006,Rating Area 7,No Preference,56,718.61,
49316MN1070006,Rating Area 7,No Preference,57,750.64,
49316MN1070006,Rating Area 7,No Preference,58,784.83,
49316MN1070006,Rating Area 7,No Preference,59,801.77,
49316MN1070006,Rating Area 7,No Preference,60,835.96,
49316MN1070006,Rating Area 7,No Preference,61,865.53,
49316MN1070006,Rating Area 7,No Preference,62,884.94,
49316MN1070006,Rating Area 7,No Preference,63,909.27,
49316MN1070006,Rating Area 7,No Preference,64 and over,924.06,
49316MN1070006,Rating Area 8,No Preference,0-14,276.72,
49316MN1070006,Rating Area 8,No Preference,15,276.72,
49316MN1070006,Rating Area 8,No Preference,16,276.72,
49316MN1070006,Rating Area 8,No Preference,17,276.72,
49316MN1070006,Rating Area 8,No Preference,18,276.72,
49316MN1070006,Rating Area 8,No Preference,19,276.72,
49316MN1070006,Rating Area 8,No Preference,20,276.72,
49316MN1070006,Rating Area 8,No Preference,21,310.92,
49316MN1070006,Rating Area 8,No Preference,22,310.92,
49316MN1070006,Rating Area 8,No Preference,23,310.92,
49316MN1070006,Rating Area 8,No Preference,24,310.92,
49316MN1070006,Rating Area 8,No Preference,25,312.17,
49316MN1070006,Rating Area 8,No Preference,26,318.38,
49316MN1070006,Rating Area 8,No Preference,27,325.85,
49316MN1070006,Rating Area 8,No Preference,28,337.97,
49316MN1070006,Rating Area 8,No Preference,29,347.92,
49316MN1070006,Rating Area 8,No Preference,30,352.9,
49316MN1070006,Rating Area 8,No Preference,31,360.36,
49316MN1070006,Rating Area 8,No Preference,32,367.82,
49316MN1070006,Rating Area 8,No Preference,33,372.48,
49316MN1070006,Rating Area 8,No Preference,34,377.46,
49316MN1070006,Rating Area 8,No Preference,35,379.95,
49316MN1070006,Rating Area 8,No Preference,36,382.43,
49316MN1070006,Rating Area 8,No Preference,37,384.92,
49316MN1070006,Rating Area 8,No Preference,38,387.41,
49316MN1070006,Rating Area 8,No Preference,39,392.38,
49316MN1070006,Rating Area 8,No Preference,40,397.36,
49316MN1070006,Rating Area 8,No Preference,41,404.82,
49316MN1070006,Rating Area 8,No Preference,42,411.97,
49316MN1070006,Rating Area 8,No Preference,43,421.92,
49316MN1070006,Rating Area 8,No Preference,44,434.36,
49316MN1070006,Rating Area 8,No Preference,45,448.97,
49316MN1070006,Rating Area 8,No Preference,46,466.38,
49316MN1070006,Rating Area 8,No Preference,47,485.97,
49316MN1070006,Rating Area 8,No Preference,48,508.36,
49316MN1070006,Rating Area 8,No Preference,49,530.43,
49316MN1070006,Rating Area 8,No Preference,50,555.31,
49316MN1070006,Rating Area 8,No Preference,51,579.87,
49316MN1070006,Rating Area 8,No Preference,52,606.92,
49316MN1070006,Rating Area 8,No Preference,53,634.28,
49316MN1070006,Rating Area 8,No Preference,54,663.82,
49316MN1070006,Rating Area 8,No Preference,55,693.36,
49316MN1070006,Rating Area 8,No Preference,56,725.38,
49316MN1070006,Rating Area 8,No Preference,57,757.72,
49316MN1070006,Rating Area 8,No Preference,58,792.23,
49316MN1070006,Rating Area 8,No Preference,59,809.33,
49316MN1070006,Rating Area 8,No Preference,60,843.84,
49316MN1070006,Rating Area 8,No Preference,61,873.69,
49316MN1070006,Rating Area 8,No Preference,62,893.28,
49316MN1070006,Rating Area 8,No Preference,63,917.84,
49316MN1070006,Rating Area 8,No Preference,64 and over,932.76,
49316MN1070006,Rating Area 9,No Preference,0-14,294.8,
49316MN1070006,Rating Area 9,No Preference,15,294.8,
49316MN1070006,Rating Area 9,No Preference,16,294.8,
49316MN1070006,Rating Area 9,No Preference,17,294.8,
49316MN1070006,Rating Area 9,No Preference,18,294.8,
49316MN1070006,Rating Area 9,No Preference,19,294.8,
49316MN1070006,Rating Area 9,No Preference,20,294.8,
49316MN1070006,Rating Area 9,No Preference,21,331.24,
49316MN1070006,Rating Area 9,No Preference,22,331.24,
49316MN1070006,Rating Area 9,No Preference,23,331.24,
49316MN1070006,Rating Area 9,No Preference,24,331.24,
49316MN1070006,Rating Area 9,No Preference,25,332.57,
49316MN1070006,Rating Area 9,No Preference,26,339.19,
49316MN1070006,Rating Area 9,No Preference,27,347.14,
49316MN1070006,Rating Area 9,No Preference,28,360.06,
49316MN1070006,Rating Area 9,No Preference,29,370.66,
49316MN1070006,Rating Area 9,No Preference,30,375.96,
49316MN1070006,Rating Area 9,No Preference,31,383.91,
49316MN1070006,Rating Area 9,No Preference,32,391.86,
49316MN1070006,Rating Area 9,No Preference,33,396.83,
49316MN1070006,Rating Area 9,No Preference,34,402.13,
49316MN1070006,Rating Area 9,No Preference,35,404.78,
49316MN1070006,Rating Area 9,No Preference,36,407.43,
49316MN1070006,Rating Area 9,No Preference,37,410.08,
49316MN1070006,Rating Area 9,No Preference,38,412.73,
49316MN1070006,Rating Area 9,No Preference,39,418.03,
49316MN1070006,Rating Area 9,No Preference,40,423.33,
49316MN1070006,Rating Area 9,No Preference,41,431.28,
49316MN1070006,Rating Area 9,No Preference,42,438.9,
49316MN1070006,Rating Area 9,No Preference,43,449.49,
49316MN1070006,Rating Area 9,No Preference,44,462.74,
49316MN1070006,Rating Area 9,No Preference,45,478.31,
49316MN1070006,Rating Area 9,No Preference,46,496.86,
49316MN1070006,Rating Area 9,No Preference,47,517.73,
49316MN1070006,Rating Area 9,No Preference,48,541.58,
49316MN1070006,Rating Area 9,No Preference,49,565.1,
49316MN1070006,Rating Area 9,No Preference,50,591.6,
49316MN1070006,Rating Area 9,No Preference,51,617.77,
49316MN1070006,Rating Area 9,No Preference,52,646.58,
49316MN1070006,Rating Area 9,No Preference,53,675.73,
49316MN1070006,Rating Area 9,No Preference,54,707.2,
49316MN1070006,Rating Area 9,No Preference,55,738.67,
49316MN1070006,Rating Area 9,No Preference,56,772.79,
49316MN1070006,Rating Area 9,No Preference,57,807.24,
49316MN1070006,Rating Area 9,No Preference,58,844,
49316MN1070006,Rating Area 9,No Preference,59,862.22,
49316MN1070006,Rating Area 9,No Preference,60,898.99,
49316MN1070006,Rating Area 9,No Preference,61,930.79,
49316MN1070006,Rating Area 9,No Preference,62,951.66,
49316MN1070006,Rating Area 9,No Preference,63,977.82,
49316MN1070006,Rating Area 9,No Preference,64 and over,993.72,
49316MN1070010,Rating Area 1,No Preference,0-14,430.98,
49316MN1070010,Rating Area 1,No Preference,15,430.98,
49316MN1070010,Rating Area 1,No Preference,16,430.98,
49316MN1070010,Rating Area 1,No Preference,17,430.98,
49316MN1070010,Rating Area 1,No Preference,18,430.98,
49316MN1070010,Rating Area 1,No Preference,19,430.98,
49316MN1070010,Rating Area 1,No Preference,20,430.98,
49316MN1070010,Rating Area 1,No Preference,21,484.25,
49316MN1070010,Rating Area 1,No Preference,22,484.25,
49316MN1070010,Rating Area 1,No Preference,23,484.25,
49316MN1070010,Rating Area 1,No Preference,24,484.25,
49316MN1070010,Rating Area 1,No Preference,25,486.19,
49316MN1070010,Rating Area 1,No Preference,26,495.87,
49316MN1070010,Rating Area 1,No Preference,27,507.49,
49316MN1070010,Rating Area 1,No Preference,28,526.38,
49316MN1070010,Rating Area 1,No Preference,29,541.88,
49316MN1070010,Rating Area 1,No Preference,30,549.62,
49316MN1070010,Rating Area 1,No Preference,31,561.25,
49316MN1070010,Rating Area 1,No Preference,32,572.87,
49316MN1070010,Rating Area 1,No Preference,33,580.13,
49316MN1070010,Rating Area 1,No Preference,34,587.88,
49316MN1070010,Rating Area 1,No Preference,35,591.75,
49316MN1070010,Rating Area 1,No Preference,36,595.63,
49316MN1070010,Rating Area 1,No Preference,37,599.5,
49316MN1070010,Rating Area 1,No Preference,38,603.38,
49316MN1070010,Rating Area 1,No Preference,39,611.12,
49316MN1070010,Rating Area 1,No Preference,40,618.87,
49316MN1070010,Rating Area 1,No Preference,41,630.49,
49316MN1070010,Rating Area 1,No Preference,42,641.63,
49316MN1070010,Rating Area 1,No Preference,43,657.13,
49316MN1070010,Rating Area 1,No Preference,44,676.5,
49316MN1070010,Rating Area 1,No Preference,45,699.26,
49316MN1070010,Rating Area 1,No Preference,46,726.38,
49316MN1070010,Rating Area 1,No Preference,47,756.88,
49316MN1070010,Rating Area 1,No Preference,48,791.75,
49316MN1070010,Rating Area 1,No Preference,49,826.13,
49316MN1070010,Rating Area 1,No Preference,50,864.87,
49316MN1070010,Rating Area 1,No Preference,51,903.13,
49316MN1070010,Rating Area 1,No Preference,52,945.26,
49316MN1070010,Rating Area 1,No Preference,53,987.87,
49316MN1070010,Rating Area 1,No Preference,54,1033.87,
49316MN1070010,Rating Area 1,No Preference,55,1079.88,
49316MN1070010,Rating Area 1,No Preference,56,1129.76,
49316MN1070010,Rating Area 1,No Preference,57,1180.12,
49316MN1070010,Rating Area 1,No Preference,58,1233.87,
49316MN1070010,Rating Area 1,No Preference,59,1260.5,
49316MN1070010,Rating Area 1,No Preference,60,1314.25,
49316MN1070010,Rating Area 1,No Preference,61,1360.74,
49316MN1070010,Rating Area 1,No Preference,62,1391.25,
49316MN1070010,Rating Area 1,No Preference,63,1429.51,
49316MN1070010,Rating Area 1,No Preference,64 and over,1452.75,
49316MN1070010,Rating Area 2,No Preference,0-14,373.11,
49316MN1070010,Rating Area 2,No Preference,15,373.11,
49316MN1070010,Rating Area 2,No Preference,16,373.11,
49316MN1070010,Rating Area 2,No Preference,17,373.11,
49316MN1070010,Rating Area 2,No Preference,18,373.11,
49316MN1070010,Rating Area 2,No Preference,19,373.11,
49316MN1070010,Rating Area 2,No Preference,20,373.11,
49316MN1070010,Rating Area 2,No Preference,21,419.23,
49316MN1070010,Rating Area 2,No Preference,22,419.23,
49316MN1070010,Rating Area 2,No Preference,23,419.23,
49316MN1070010,Rating Area 2,No Preference,24,419.23,
49316MN1070010,Rating Area 2,No Preference,25,420.9,
49316MN1070010,Rating Area 2,No Preference,26,429.29,
49316MN1070010,Rating Area 2,No Preference,27,439.35,
49316MN1070010,Rating Area 2,No Preference,28,455.7,
49316MN1070010,Rating Area 2,No Preference,29,469.11,
49316MN1070010,Rating Area 2,No Preference,30,475.82,
49316MN1070010,Rating Area 2,No Preference,31,485.88,
49316MN1070010,Rating Area 2,No Preference,32,495.94,
49316MN1070010,Rating Area 2,No Preference,33,502.23,
49316MN1070010,Rating Area 2,No Preference,34,508.94,
49316MN1070010,Rating Area 2,No Preference,35,512.29,
49316MN1070010,Rating Area 2,No Preference,36,515.65,
49316MN1070010,Rating Area 2,No Preference,37,519,
49316MN1070010,Rating Area 2,No Preference,38,522.36,
49316MN1070010,Rating Area 2,No Preference,39,529.06,
49316MN1070010,Rating Area 2,No Preference,40,535.77,
49316MN1070010,Rating Area 2,No Preference,41,545.83,
49316MN1070010,Rating Area 2,No Preference,42,555.47,
49316MN1070010,Rating Area 2,No Preference,43,568.89,
49316MN1070010,Rating Area 2,No Preference,44,585.66,
49316MN1070010,Rating Area 2,No Preference,45,605.36,
49316MN1070010,Rating Area 2,No Preference,46,628.84,
49316MN1070010,Rating Area 2,No Preference,47,655.25,
49316MN1070010,Rating Area 2,No Preference,48,685.43,
49316MN1070010,Rating Area 2,No Preference,49,715.2,
49316MN1070010,Rating Area 2,No Preference,50,748.74,
49316MN1070010,Rating Area 2,No Preference,51,781.86,
49316MN1070010,Rating Area 2,No Preference,52,818.33,
49316MN1070010,Rating Area 2,No Preference,53,855.22,
49316MN1070010,Rating Area 2,No Preference,54,895.05,
49316MN1070010,Rating Area 2,No Preference,55,934.87,
49316MN1070010,Rating Area 2,No Preference,56,978.05,
49316MN1070010,Rating Area 2,No Preference,57,1021.65,
49316MN1070010,Rating Area 2,No Preference,58,1068.19,
49316MN1070010,Rating Area 2,No Preference,59,1091.24,
49316MN1070010,Rating Area 2,No Preference,60,1137.78,
49316MN1070010,Rating Area 2,No Preference,61,1178.02,
49316MN1070010,Rating Area 2,No Preference,62,1204.44,
49316MN1070010,Rating Area 2,No Preference,63,1237.55,
49316MN1070010,Rating Area 2,No Preference,64 and over,1257.69,
49316MN1070010,Rating Area 3,No Preference,0-14,394.32,
49316MN1070010,Rating Area 3,No Preference,15,394.32,
49316MN1070010,Rating Area 3,No Preference,16,394.32,
49316MN1070010,Rating Area 3,No Preference,17,394.32,
49316MN1070010,Rating Area 3,No Preference,18,394.32,
49316MN1070010,Rating Area 3,No Preference,19,394.32,
49316MN1070010,Rating Area 3,No Preference,20,394.32,
49316MN1070010,Rating Area 3,No Preference,21,443.05,
49316MN1070010,Rating Area 3,No Preference,22,443.05,
49316MN1070010,Rating Area 3,No Preference,23,443.05,
49316MN1070010,Rating Area 3,No Preference,24,443.05,
49316MN1070010,Rating Area 3,No Preference,25,444.83,
49316MN1070010,Rating Area 3,No Preference,26,453.69,
49316MN1070010,Rating Area 3,No Preference,27,464.32,
49316MN1070010,Rating Area 3,No Preference,28,481.6,
49316MN1070010,Rating Area 3,No Preference,29,495.78,
49316MN1070010,Rating Area 3,No Preference,30,502.87,
49316MN1070010,Rating Area 3,No Preference,31,513.5,
49316MN1070010,Rating Area 3,No Preference,32,524.13,
49316MN1070010,Rating Area 3,No Preference,33,530.78,
49316MN1070010,Rating Area 3,No Preference,34,537.87,
49316MN1070010,Rating Area 3,No Preference,35,541.41,
49316MN1070010,Rating Area 3,No Preference,36,544.96,
49316MN1070010,Rating Area 3,No Preference,37,548.5,
49316MN1070010,Rating Area 3,No Preference,38,552.05,
49316MN1070010,Rating Area 3,No Preference,39,559.13,
49316MN1070010,Rating Area 3,No Preference,40,566.22,
49316MN1070010,Rating Area 3,No Preference,41,576.86,
49316MN1070010,Rating Area 3,No Preference,42,587.05,
49316MN1070010,Rating Area 3,No Preference,43,601.22,
49316MN1070010,Rating Area 3,No Preference,44,618.95,
49316MN1070010,Rating Area 3,No Preference,45,639.77,
49316MN1070010,Rating Area 3,No Preference,46,664.58,
49316MN1070010,Rating Area 3,No Preference,47,692.49,
49316MN1070010,Rating Area 3,No Preference,48,724.39,
49316MN1070010,Rating Area 3,No Preference,49,755.85,
49316MN1070010,Rating Area 3,No Preference,50,791.3,
49316MN1070010,Rating Area 3,No Preference,51,826.3,
49316MN1070010,Rating Area 3,No Preference,52,864.84,
49316MN1070010,Rating Area 3,No Preference,53,903.83,
49316MN1070010,Rating Area 3,No Preference,54,945.92,
49316MN1070010,Rating Area 3,No Preference,55,988.01,
49316MN1070010,Rating Area 3,No Preference,56,1033.65,
49316MN1070010,Rating Area 3,No Preference,57,1079.72,
49316MN1070010,Rating Area 3,No Preference,58,1128.9,
49316MN1070010,Rating Area 3,No Preference,59,1153.27,
49316MN1070010,Rating Area 3,No Preference,60,1202.45,
49316MN1070010,Rating Area 3,No Preference,61,1244.98,
49316MN1070010,Rating Area 3,No Preference,62,1272.9,
49316MN1070010,Rating Area 3,No Preference,63,1307.9,
49316MN1070010,Rating Area 3,No Preference,64 and over,1329.15,
49316MN1070010,Rating Area 4,No Preference,0-14,394.32,
49316MN1070010,Rating Area 4,No Preference,15,394.32,
49316MN1070010,Rating Area 4,No Preference,16,394.32,
49316MN1070010,Rating Area 4,No Preference,17,394.32,
49316MN1070010,Rating Area 4,No Preference,18,394.32,
49316MN1070010,Rating Area 4,No Preference,19,394.32,
49316MN1070010,Rating Area 4,No Preference,20,394.32,
49316MN1070010,Rating Area 4,No Preference,21,443.05,
49316MN1070010,Rating Area 4,No Preference,22,443.05,
49316MN1070010,Rating Area 4,No Preference,23,443.05,
49316MN1070010,Rating Area 4,No Preference,24,443.05,
49316MN1070010,Rating Area 4,No Preference,25,444.83,
49316MN1070010,Rating Area 4,No Preference,26,453.69,
49316MN1070010,Rating Area 4,No Preference,27,464.32,
49316MN1070010,Rating Area 4,No Preference,28,481.6,
49316MN1070010,Rating Area 4,No Preference,29,495.78,
49316MN1070010,Rating Area 4,No Preference,30,502.87,
49316MN1070010,Rating Area 4,No Preference,31,513.5,
49316MN1070010,Rating Area 4,No Preference,32,524.13,
49316MN1070010,Rating Area 4,No Preference,33,530.78,
49316MN1070010,Rating Area 4,No Preference,34,537.87,
49316MN1070010,Rating Area 4,No Preference,35,541.41,
49316MN1070010,Rating Area 4,No Preference,36,544.96,
49316MN1070010,Rating Area 4,No Preference,37,548.5,
49316MN1070010,Rating Area 4,No Preference,38,552.05,
49316MN1070010,Rating Area 4,No Preference,39,559.13,
49316MN1070010,Rating Area 4,No Preference,40,566.22,
49316MN1070010,Rating Area 4,No Preference,41,576.86,
49316MN1070010,Rating Area 4,No Preference,42,587.05,
49316MN1070010,Rating Area 4,No Preference,43,601.22,
49316MN1070010,Rating Area 4,No Preference,44,618.95,
49316MN1070010,Rating Area 4,No Preference,45,639.77,
49316MN1070010,Rating Area 4,No Preference,46,664.58,
49316MN1070010,Rating Area 4,No Preference,47,692.49,
49316MN1070010,Rating Area 4,No Preference,48,724.39,
49316MN1070010,Rating Area 4,No Preference,49,755.85,
49316MN1070010,Rating Area 4,No Preference,50,791.3,
49316MN1070010,Rating Area 4,No Preference,51,826.3,
49316MN1070010,Rating Area 4,No Preference,52,864.84,
49316MN1070010,Rating Area 4,No Preference,53,903.83,
49316MN1070010,Rating Area 4,No Preference,54,945.92,
49316MN1070010,Rating Area 4,No Preference,55,988.01,
49316MN1070010,Rating Area 4,No Preference,56,1033.65,
49316MN1070010,Rating Area 4,No Preference,57,1079.72,
49316MN1070010,Rating Area 4,No Preference,58,1128.9,
49316MN1070010,Rating Area 4,No Preference,59,1153.27,
49316MN1070010,Rating Area 4,No Preference,60,1202.45,
49316MN1070010,Rating Area 4,No Preference,61,1244.98,
49316MN1070010,Rating Area 4,No Preference,62,1272.9,
49316MN1070010,Rating Area 4,No Preference,63,1307.9,
49316MN1070010,Rating Area 4,No Preference,64 and over,1329.15,
49316MN1070010,Rating Area 5,No Preference,0-14,367,
49316MN1070010,Rating Area 5,No Preference,15,367,
49316MN1070010,Rating Area 5,No Preference,16,367,
49316MN1070010,Rating Area 5,No Preference,17,367,
49316MN1070010,Rating Area 5,No Preference,18,367,
49316MN1070010,Rating Area 5,No Preference,19,367,
49316MN1070010,Rating Area 5,No Preference,20,367,
49316MN1070010,Rating Area 5,No Preference,21,412.36,
49316MN1070010,Rating Area 5,No Preference,22,412.36,
49316MN1070010,Rating Area 5,No Preference,23,412.36,
49316MN1070010,Rating Area 5,No Preference,24,412.36,
49316MN1070010,Rating Area 5,No Preference,25,414.01,
49316MN1070010,Rating Area 5,No Preference,26,422.26,
49316MN1070010,Rating Area 5,No Preference,27,432.15,
49316MN1070010,Rating Area 5,No Preference,28,448.23,
49316MN1070010,Rating Area 5,No Preference,29,461.43,
49316MN1070010,Rating Area 5,No Preference,30,468.03,
49316MN1070010,Rating Area 5,No Preference,31,477.92,
49316MN1070010,Rating Area 5,No Preference,32,487.82,
49316MN1070010,Rating Area 5,No Preference,33,494.01,
49316MN1070010,Rating Area 5,No Preference,34,500.6,
49316MN1070010,Rating Area 5,No Preference,35,503.9,
49316MN1070010,Rating Area 5,No Preference,36,507.2,
49316MN1070010,Rating Area 5,No Preference,37,510.5,
49316MN1070010,Rating Area 5,No Preference,38,513.8,
49316MN1070010,Rating Area 5,No Preference,39,520.4,
49316MN1070010,Rating Area 5,No Preference,40,527,
49316MN1070010,Rating Area 5,No Preference,41,536.89,
49316MN1070010,Rating Area 5,No Preference,42,546.38,
49316MN1070010,Rating Area 5,No Preference,43,559.57,
49316MN1070010,Rating Area 5,No Preference,44,576.07,
49316MN1070010,Rating Area 5,No Preference,45,595.45,
49316MN1070010,Rating Area 5,No Preference,46,618.54,
49316MN1070010,Rating Area 5,No Preference,47,644.52,
49316MN1070010,Rating Area 5,No Preference,48,674.21,
49316MN1070010,Rating Area 5,No Preference,49,703.49,
49316MN1070010,Rating Area 5,No Preference,50,736.47,
49316MN1070010,Rating Area 5,No Preference,51,769.05,
49316MN1070010,Rating Area 5,No Preference,52,804.93,
49316MN1070010,Rating Area 5,No Preference,53,841.21,
49316MN1070010,Rating Area 5,No Preference,54,880.39,
49316MN1070010,Rating Area 5,No Preference,55,919.56,
49316MN1070010,Rating Area 5,No Preference,56,962.04,
49316MN1070010,Rating Area 5,No Preference,57,1004.92,
49316MN1070010,Rating Area 5,No Preference,58,1050.69,
49316MN1070010,Rating Area 5,No Preference,59,1073.37,
49316MN1070010,Rating Area 5,No Preference,60,1119.14,
49316MN1070010,Rating Area 5,No Preference,61,1158.73,
49316MN1070010,Rating Area 5,No Preference,62,1184.71,
49316MN1070010,Rating Area 5,No Preference,63,1217.29,
49316MN1070010,Rating Area 5,No Preference,64 and over,1237.08,
49316MN1070010,Rating Area 6,No Preference,0-14,344.71,
49316MN1070010,Rating Area 6,No Preference,15,344.71,
49316MN1070010,Rating Area 6,No Preference,16,344.71,
49316MN1070010,Rating Area 6,No Preference,17,344.71,
49316MN1070010,Rating Area 6,No Preference,18,344.71,
49316MN1070010,Rating Area 6,No Preference,19,344.71,
49316MN1070010,Rating Area 6,No Preference,20,344.71,
49316MN1070010,Rating Area 6,No Preference,21,387.32,
49316MN1070010,Rating Area 6,No Preference,22,387.32,
49316MN1070010,Rating Area 6,No Preference,23,387.32,
49316MN1070010,Rating Area 6,No Preference,24,387.32,
49316MN1070010,Rating Area 6,No Preference,25,388.87,
49316MN1070010,Rating Area 6,No Preference,26,396.61,
49316MN1070010,Rating Area 6,No Preference,27,405.91,
49316MN1070010,Rating Area 6,No Preference,28,421.02,
49316MN1070010,Rating Area 6,No Preference,29,433.41,
49316MN1070010,Rating Area 6,No Preference,30,439.61,
49316MN1070010,Rating Area 6,No Preference,31,448.9,
49316MN1070010,Rating Area 6,No Preference,32,458.2,
49316MN1070010,Rating Area 6,No Preference,33,464.01,
49316MN1070010,Rating Area 6,No Preference,34,470.21,
49316MN1070010,Rating Area 6,No Preference,35,473.3,
49316MN1070010,Rating Area 6,No Preference,36,476.4,
49316MN1070010,Rating Area 6,No Preference,37,479.5,
49316MN1070010,Rating Area 6,No Preference,38,482.6,
49316MN1070010,Rating Area 6,No Preference,39,488.8,
49316MN1070010,Rating Area 6,No Preference,40,494.99,
49316MN1070010,Rating Area 6,No Preference,41,504.29,
49316MN1070010,Rating Area 6,No Preference,42,513.2,
49316MN1070010,Rating Area 6,No Preference,43,525.59,
49316MN1070010,Rating Area 6,No Preference,44,541.08,
49316MN1070010,Rating Area 6,No Preference,45,559.29,
49316MN1070010,Rating Area 6,No Preference,46,580.98,
49316MN1070010,Rating Area 6,No Preference,47,605.38,
49316MN1070010,Rating Area 6,No Preference,48,633.27,
49316MN1070010,Rating Area 6,No Preference,49,660.77,
49316MN1070010,Rating Area 6,No Preference,50,691.75,
49316MN1070010,Rating Area 6,No Preference,51,722.35,
49316MN1070010,Rating Area 6,No Preference,52,756.05,
49316MN1070010,Rating Area 6,No Preference,53,790.13,
49316MN1070010,Rating Area 6,No Preference,54,826.93,
49316MN1070010,Rating Area 6,No Preference,55,863.72,
49316MN1070010,Rating Area 6,No Preference,56,903.62,
49316MN1070010,Rating Area 6,No Preference,57,943.9,
49316MN1070010,Rating Area 6,No Preference,58,986.89,
49316MN1070010,Rating Area 6,No Preference,59,1008.19,
49316MN1070010,Rating Area 6,No Preference,60,1051.18,
49316MN1070010,Rating Area 6,No Preference,61,1088.37,
49316MN1070010,Rating Area 6,No Preference,62,1112.77,
49316MN1070010,Rating Area 6,No Preference,63,1143.37,
49316MN1070010,Rating Area 6,No Preference,64 and over,1161.96,
49316MN1070010,Rating Area 7,No Preference,0-14,343.28,
49316MN1070010,Rating Area 7,No Preference,15,343.28,
49316MN1070010,Rating Area 7,No Preference,16,343.28,
49316MN1070010,Rating Area 7,No Preference,17,343.28,
49316MN1070010,Rating Area 7,No Preference,18,343.28,
49316MN1070010,Rating Area 7,No Preference,19,343.28,
49316MN1070010,Rating Area 7,No Preference,20,343.28,
49316MN1070010,Rating Area 7,No Preference,21,385.7,
49316MN1070010,Rating Area 7,No Preference,22,385.7,
49316MN1070010,Rating Area 7,No Preference,23,385.7,
49316MN1070010,Rating Area 7,No Preference,24,385.7,
